antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'23203', '85099B'})",frozenset({'23209'}),0.025253615368012086,0.05428448089790632,0.010900064752859918,0.43162393162393164,7.951147813970876,1.0,0.009529185351811992,1.6638904621796236,0.8968814950582746,0.1588050314465409,0.39899889882772455,0.31620958012608114
"frozenset({'23209', '85099B'})",frozenset({'23203'}),0.013759982732570689,0.05827757392618174,0.010900064752859918,0.792156862745098,13.592824981844588,1.0,0.010098166341939545,4.530928653751389,0.9393573159362224,0.17828773168578993,0.7792946928943477,0.4895969498910675
frozenset({'23203'}),"frozenset({'23209', '85099B'})",0.05827757392618174,0.013759982732570689,0.010900064752859918,0.18703703703703703,13.59282498184459,1.0,0.010098166341939545,1.2131426180510518,0.983763102416132,0.17828773168578993,0.17569460909177492,0.4895969498910675
frozenset({'23209'}),"frozenset({'23203', '85099B'})",0.05428448089790632,0.025253615368012086,0.010900064752859918,0.20079522862823063,7.951147813970876,1.0,0.009529185351811992,1.2196453519151491,0.924413290353342,0.1588050314465409,0.18008952485265556,0.31620958012608114
frozenset({'85099B'}),"frozenset({'23203', '23209'})",0.08633714655730629,0.023904597453054177,0.010900064752859918,0.12624999999999997,5.281410835214445,1.0,0.008836210019162169,1.1171335079221125,0.8872601647124316,0.10972297664312872,0.10485184366189394,0.2911159706546275
"frozenset({'23202', '23203'})",frozenset({'85099B'}),0.02309518670407943,0.08633714655730629,0.012195121951219513,0.5280373831775701,6.115992990654205,1.0,0.010201149431981055,1.9358797092746183,0.85626996820729,0.12541620421753608,0.4834389785640638,0.33464369158878504
"frozenset({'23202', '85099B'})",frozenset({'23203'}),0.018616447226419166,0.05827757392618174,0.012195121951219513,0.655072463768116,11.240558239398819,1.0,0.01111020057173901,2.730203672230818,0.9283184380947006,0.1884904086738949,0.6337269595777404,0.43216586151368763
"frozenset({'23203', '85099B'})",frozenset({'23202'}),0.025253615368012086,0.04165767321390028,0.012195121951219513,0.48290598290598297,11.592245693281965,1.0,0.011143115094749335,1.8533231774210526,0.9374083886593979,0.22287968441814596,0.46042869792869795,0.38782604844781016
frozenset({'23202'}),"frozenset({'23203', '85099B'})",0.04165767321390028,0.025253615368012086,0.012195121951219513,0.29274611398963735,11.592245693281965,1.0,0.011143115094749335,1.3782128368789281,0.9534541178346488,0.22287968441814596,0.2744226630013264,0.38782604844781016
frozenset({'23203'}),"frozenset({'23202', '85099B'})",0.05827757392618174,0.018616447226419166,0.012195121951219513,0.20925925925925926,11.240558239398819,1.0,0.01111020057173901,1.241093954327245,0.9674150489129222,0.1884904086738949,0.19425922871240955,0.43216586151368763
frozenset({'85099B'}),"frozenset({'23202', '23203'})",0.08633714655730629,0.02309518670407943,0.012195121951219513,0.14125,6.115992990654205,1.0,0.010201149431981055,1.13758930223688,0.9155393045372536,0.12541620421753608,0.1209481330092797,0.33464369158878504
"frozenset({'22384', '22382'})",frozenset({'20726'}),0.01980358299158213,0.04424778761061947,0.010792143319663286,0.5449591280653951,12.31607629427793,1.0,0.009915878585522484,2.1003656404006152,0.9373685659234793,0.20263424518743672,0.5238924210313857,0.3944307835448927
"frozenset({'22384', '20726'})",frozenset({'22382'}),0.01715950787826462,0.053313187999136626,0.010792143319663286,0.628930817610063,11.796908817762843,1.0,0.009877315250176698,2.551240730646395,0.9312111562534314,0.18083182640144668,0.6080338527103105,0.4156799837038169
"frozenset({'22382', '20726'})",frozenset({'22384'}),0.021854090222318153,0.050237427153032595,0.010792143319663286,0.4938271604938272,9.829865669464667,1.0,0.009694250054123776,1.8763602048927892,0.9183386660782258,0.17605633802816903,0.4670532889194708,0.3543249658537879
frozenset({'22384'}),"frozenset({'22382', '20726'})",0.050237427153032595,0.021854090222318153,0.010792143319663286,0.21482277121374865,9.829865669464667,1.0,0.009694250054123776,1.245764489744216,0.9457829100619284,0.17605633802816903,0.19728005715966182,0.3543249658537879
frozenset({'22382'}),"frozenset({'22384', '20726'})",0.053313187999136626,0.01715950787826462,0.010792143319663286,0.20242914979757087,11.796908817762843,1.0,0.009877315250176698,1.2322923936754755,0.9667738258093935,0.18083182640144668,0.18850428264239505,0.4156799837038169
frozenset({'20726'}),"frozenset({'22384', '22382'})",0.04424778761061947,0.01980358299158213,0.010792143319663286,0.24390243902439027,12.316076294277929,1.0,0.009915878585522484,1.2963888095917784,0.9613425925925925,0.20263424518743672,0.22862647949353154,0.3944307835448927
"frozenset({'22384', '22382'})",frozenset({'20727'}),0.01980358299158213,0.05676667386142888,0.012141161234621195,0.6130790190735694,10.799981351208544,1.0,0.011016977697650311,2.437793173893349,0.9257402208153653,0.18844221105527637,0.5897929280017957,0.41347867303488356
"frozenset({'22384', '20727'})",frozenset({'22382'}),0.025037772501618823,0.053313187999136626,0.012141161234621195,0.48491379310344823,9.09556924472986,1.0,0.010806317762162777,1.8379191663949812,0.912913684106954,0.18337408312958434,0.45590643033476413,0.3563232933128577
"frozenset({'22382', '20727'})",frozenset({'22384'}),0.022555579538096265,0.050237427153032595,0.012141161234621195,0.5382775119617225,10.71467116184172,1.0,0.011008026950681652,2.056998732901722,0.9275924085728658,0.2001779359430605,0.5138548293662087,0.3899765647885948
frozenset({'22384'}),"frozenset({'22382', '20727'})",0.050237427153032595,0.022555579538096265,0.012141161234621195,0.24167561761546721,10.71467116184172,1.0,0.011008026950681652,1.288952911402312,0.9546280830003346,0.2001779359430605,0.22417646823726614,0.3899765647885948
frozenset({'22382'}),"frozenset({'22384', '20727'})",0.053313187999136626,0.025037772501618823,0.012141161234621195,0.22773279352226722,9.095569244729862,1.0,0.010806317762162777,1.2624674715182185,0.9401803718903581,0.18337408312958434,0.20790038352638124,0.3563232933128577
frozenset({'20727'}),"frozenset({'22384', '22382'})",0.05676667386142888,0.01980358299158213,0.012141161234621195,0.2138783269961977,10.799981351208544,1.0,0.011016977697650311,1.246876216073586,0.9620177981184845,0.18844221105527637,0.19799576966108096,0.41347867303488356
"frozenset({'22383', '22384'})",frozenset({'22382'}),0.021584286639326572,0.053313187999136626,0.010684221886466653,0.495,9.284757085020244,1.0,0.009533494755036983,1.874627350496759,0.9119810503000444,0.1663865546218488,0.46656064751481985,0.34770242914979754
"frozenset({'22383', '22382'})",frozenset({'22384'}),0.02412044031944744,0.050237427153032595,0.010684221886466653,0.4429530201342282,8.81719158875136,1.0,0.009472473023019342,1.7049954620987728,0.9084985883161169,0.16779661016949154,0.4134881750541172,0.3278137818179197
"frozenset({'22384', '22382'})",frozenset({'22383'}),0.01980358299158213,0.056281027412044035,0.010684221886466653,0.5395095367847411,9.585993035181996,1.0,0.009569655889260729,2.049377887217632,0.9137771883436623,0.1633663366336634,0.5120470430381853,0.364673272706848
frozenset({'22383'}),"frozenset({'22384', '22382'})",0.056281027412044035,0.01980358299158213,0.010684221886466653,0.18983700862895492,9.585993035181996,1.0,0.009569655889260729,1.2098755774435264,0.9490972969445151,0.1633663366336634,0.173468727988538,0.364673272706848
frozenset({'22384'}),"frozenset({'22383', '22382'})",0.050237427153032595,0.02412044031944744,0.010684221886466653,0.21267454350161116,8.817191588751362,1.0,0.009472473023019342,1.2394868622954904,0.933480880046416,0.16779661016949154,0.1932145225419883,0.3278137818179197
frozenset({'22382'}),"frozenset({'22383', '22384'})",0.053313187999136626,0.021584286639326572,0.010684221886466653,0.20040485829959515,9.284757085020242,1.0,0.009533494755036983,1.223638892152336,0.9425467626562019,0.1663865546218488,0.18276543315729632,0.34770242914979754
"frozenset({'22384', '22382'})",frozenset({'20728'}),0.01980358299158213,0.052126052233973666,0.011979279084826246,0.6049046321525885,11.604650769204731,1.0,0.010946996483387202,2.399101647104356,0.9322903415388963,0.19981998199819984,0.5831773108876107,0.4173591483744309
"frozenset({'22384', '20728'})",frozenset({'22382'}),0.023041225987481113,0.053313187999136626,0.011979279084826246,0.5199063231850117,9.751927106543155,1.0,0.010750877872025073,1.9718793596310666,0.9186223506024667,0.18608549874266553,0.49286958397541253,0.37230133973015767
"frozenset({'22382', '20728'})",frozenset({'22384'}),0.021098640189941724,0.050237427153032595,0.011979279084826246,0.567774936061381,11.301831487743836,1.0,0.010919337685256002,2.1973796803737526,0.931165082727841,0.20181818181818179,0.5449125115101138,0.40311410605432096
frozenset({'22384'}),"frozenset({'22382', '20728'})",0.050237427153032595,0.021098640189941724,0.011979279084826246,0.238453276047261,11.301831487743838,1.0,0.010919337685256002,1.285412081781614,0.9597332972993446,0.20181818181818179,0.2220393645172725,0.40311410605432096
frozenset({'22382'}),"frozenset({'22384', '20728'})",0.053313187999136626,0.023041225987481113,0.011979279084826246,0.22469635627530363,9.751927106543155,1.0,0.010750877872025073,1.2600982620422567,0.9479969025112663,0.18608549874266553,0.20641109497342872,0.37230133973015767
frozenset({'20728'}),"frozenset({'22384', '22382'})",0.052126052233973666,0.01980358299158213,0.011979279084826246,0.22981366459627328,11.604650769204731,1.0,0.010946996483387202,1.2726743801480265,0.9640814103412303,0.19981998199819984,0.21425305985676502,0.4173591483744309
"frozenset({'22384', '20727'})",frozenset({'20726'}),0.025037772501618823,0.04424778761061947,0.010684221886466653,0.4267241379310345,9.64396551724138,1.0,0.009576355846572014,1.6671767915363631,0.9193260924498471,0.18232044198895025,0.40018358876117494,0.3340937762825904
"frozenset({'22384', '20726'})",frozenset({'20727'}),0.01715950787826462,0.05676667386142888,0.010684221886466653,0.6226415094339623,10.968433890522993,1.0,0.009710133699118585,2.499568314267214,0.924696620315375,0.16894197952218432,0.5999309183541299,0.40542721859530817
"frozenset({'20727', '20726'})",frozenset({'22384'}),0.0187243686596158,0.050237427153032595,0.010684221886466653,0.5706051873198847,11.358168991849736,1.0,0.009743557779942676,2.2118631730060248,0.9293593065657952,0.18333333333333332,0.5478924681218171,0.39163986541074797
frozenset({'22384'}),"frozenset({'20727', '20726'})",0.050237427153032595,0.0187243686596158,0.010684221886466653,0.21267454350161116,11.358168991849734,1.0,0.009743557779942676,1.2463405358497923,0.9601953860518714,0.18333333333333332,0.19765106627285445,0.39163986541074797
frozenset({'20727'}),"frozenset({'22384', '20726'})",0.05676667386142888,0.01715950787826462,0.010684221886466653,0.188212927756654,10.968433890522993,1.0,0.009710133699118585,1.2107121753068684,0.9635254143263297,0.16894197952218432,0.1740398581962398,0.40542721859530817
frozenset({'20726'}),"frozenset({'22384', '20727'})",0.04424778761061947,0.025037772501618823,0.010684221886466653,0.24146341463414636,9.64396551724138,1.0,0.009576355846572014,1.2853199783740716,0.9378039655817434,0.18232044198895025,0.22198361744520703,0.3340937762825904
"frozenset({'22383', '22384'})",frozenset({'20726'}),0.021584286639326572,0.04424778761061947,0.010576300453270019,0.48999999999999994,11.073999999999998,1.0,0.009621243522326366,1.8740239458615304,0.9297667445535461,0.19140624999999997,0.4663888888888888,0.3645121951219512
"frozenset({'22383', '20726'})",frozenset({'22384'}),0.019533779408590544,0.050237427153032595,0.010576300453270019,0.5414364640883979,10.777551613841233,1.0,0.009594973633207543,2.0711689841602543,0.9252889378095762,0.178669097538742,0.5171808733870911,0.37598138993893576
"frozenset({'22384', '20726'})",frozenset({'22383'}),0.01715950787826462,0.056281027412044035,0.010576300453270019,0.6163522012578617,10.951331729348698,1.0,0.009610545719996222,2.4598576498604103,0.9245517576746302,0.1682403433476395,0.593472410870301,0.402135832172555
frozenset({'22383'}),"frozenset({'22384', '20726'})",0.056281027412044035,0.01715950787826462,0.010576300453270019,0.1879194630872483,10.951331729348698,1.0,0.009610545719996222,1.210274655587922,0.9628787074324269,0.1682403433476395,0.1737412698985882,0.402135832172555
frozenset({'22384'}),"frozenset({'22383', '20726'})",0.050237427153032595,0.019533779408590544,0.010576300453270019,0.21052631578947367,10.777551613841233,1.0,0.009594973633207543,1.2419238794157852,0.9552014090108516,0.178669097538742,0.19479767111780552,0.37598138993893576
frozenset({'20726'}),"frozenset({'22383', '22384'})",0.04424778761061947,0.021584286639326572,0.010576300453270019,0.23902439024390243,11.073999999999998,1.0,0.009621243522326366,1.2857385976855003,0.9518140589569162,0.19140624999999997,0.22223692918596955,0.3645121951219512
"frozenset({'22384', '20726'})",frozenset({'20728'}),0.01715950787826462,0.052126052233973666,0.010576300453270019,0.6163522012578617,11.82426396864461,1.0,0.009681843049298314,2.470687831062266,0.9314106887951183,0.1801470588235294,0.595254411574103,0.4096253759912497
"frozenset({'22384', '20728'})",frozenset({'20726'}),0.023041225987481113,0.04424778761061947,0.010576300453270019,0.45901639344262296,10.37377049180328,1.0,0.009556777179487668,1.766693483507643,0.9249141910285241,0.18648905803996194,0.43397085610200364,0.3490203918432627
"frozenset({'20726', '20728'})",frozenset({'22384'}),0.019533779408590544,0.050237427153032595,0.010576300453270019,0.5414364640883979,10.777551613841233,1.0,0.009594973633207543,2.0711689841602543,0.9252889378095762,0.178669097538742,0.5171808733870911,0.37598138993893576
frozenset({'22384'}),"frozenset({'20726', '20728'})",0.050237427153032595,0.019533779408590544,0.010576300453270019,0.21052631578947367,10.777551613841233,1.0,0.009594973633207543,1.2419238794157852,0.9552014090108516,0.178669097538742,0.19479767111780552,0.37598138993893576
frozenset({'20726'}),"frozenset({'22384', '20728'})",0.04424778761061947,0.023041225987481113,0.010576300453270019,0.23902439024390243,10.37377049180328,1.0,0.009556777179487668,1.2838240299523485,0.9454365079365079,0.18648905803996194,0.22107705053852525,0.3490203918432627
frozenset({'20728'}),"frozenset({'22384', '20726'})",0.052126052233973666,0.01715950787826462,0.010576300453270019,0.20289855072463767,11.824263968644608,1.0,0.009681843049298314,1.2330180719345407,0.9657699126559426,0.1801470588235294,0.18898187888596601,0.4096253759912497
"frozenset({'22383', '22384'})",frozenset({'20727'}),0.021584286639326572,0.05676667386142888,0.013112454133390891,0.6074999999999999,10.701701520912545,1.0,0.011887185973204643,2.4031422322001808,0.9265559649901636,0.20099255583126546,0.5838781464530892,0.4192442965779467
"frozenset({'22383', '20727'})",frozenset({'22384'}),0.025091733218217137,0.050237427153032595,0.013112454133390891,0.5225806451612903,10.402217525380271,1.0,0.01185191001369738,1.9893675512335127,0.9271299490852636,0.21075455333911533,0.4973276811618108,0.3917951560929975
"frozenset({'22384', '20727'})",frozenset({'22383'}),0.025037772501618823,0.056281027412044035,0.013112454133390891,0.5237068965517241,9.305212087149137,1.0,0.01170330257289076,1.9813828202751653,0.9154542829056395,0.19224683544303794,0.49530197306287094,0.3783443399345389
frozenset({'22383'}),"frozenset({'22384', '20727'})",0.056281027412044035,0.025037772501618823,0.013112454133390891,0.23298178331735378,9.305212087149139,1.0,0.01170330257289076,1.2711070041010144,0.9457617921858936,0.19224683544303794,0.2132841713768652,0.3783443399345389
frozenset({'22384'}),"frozenset({'22383', '20727'})",0.050237427153032595,0.025091733218217137,0.013112454133390891,0.26100966702470463,10.402217525380271,1.0,0.01185191001369738,1.3192435993805811,0.9516764269145763,0.21075455333911533,0.241989879299376,0.3917951560929975
frozenset({'20727'}),"frozenset({'22383', '22384'})",0.05676667386142888,0.021584286639326572,0.013112454133390891,0.2309885931558935,10.701701520912545,1.0,0.011887185973204643,1.2723032514900228,0.9611162904577601,0.20099255583126546,0.2140238588332792,0.4192442965779467
"frozenset({'22384', '20727'})",frozenset({'20728'}),0.025037772501618823,0.052126052233973666,0.014029786315562271,0.5603448275862069,10.749803669593774,1.0,0.01272466607832054,2.1559485870756676,0.9302668551284891,0.2222222222222222,0.5361670468420576,0.4147479831512815
"frozenset({'22384', '20728'})",frozenset({'20727'}),0.023041225987481113,0.05676667386142888,0.014029786315562271,0.6088992974238876,10.72635150176757,1.0,0.012721812554563451,2.4117403009650893,0.9281575425403098,0.2132895816242822,0.5853616578866983,0.4280237931986358
"frozenset({'20727', '20728'})",frozenset({'22384'}),0.022717461687891214,0.050237427153032595,0.014029786315562271,0.6175771971496438,12.293169299223628,1.0,0.012888519488915028,2.483540640798592,0.9400086220444015,0.2380952380952381,0.5973490493481733,0.4484233998637585
frozenset({'22384'}),"frozenset({'20727', '20728'})",0.050237427153032595,0.022717461687891214,0.014029786315562271,0.27926960257787325,12.293169299223628,1.0,0.012888519488915028,1.3559613161975757,0.9672459606753113,0.2380952380952381,0.26251583429811426,0.4484233998637585
frozenset({'20727'}),"frozenset({'22384', '20728'})",0.05676667386142888,0.023041225987481113,0.014029786315562271,0.24714828897338403,10.726351501767573,1.0,0.012721812554563451,1.297677563461073,0.9613439535293081,0.2132895816242822,0.22939254853657845,0.4280237931986358
frozenset({'20728'}),"frozenset({'22384', '20727'})",0.052126052233973666,0.025037772501618823,0.014029786315562271,0.26915113871635615,10.749803669593776,1.0,0.01272466607832054,1.3340134727527424,0.9568519605181339,0.2222222222222222,0.25038238336791635,0.4147479831512815
"frozenset({'22383', '22384'})",frozenset({'20728'}),0.021584286639326572,0.052126052233973666,0.012518886250809411,0.58,11.12687370600414,1.0,0.011393782598014815,2.256842732776253,0.9302053142852796,0.20458553791887124,0.5569031082773539,0.4100828157349896
"frozenset({'22383', '20728'})",frozenset({'22384'}),0.024390243902439025,0.050237427153032595,0.012518886250809411,0.5132743362831859,10.216970998925886,1.0,0.011293583149515934,1.9513303769401331,0.9246767241379311,0.20156385751520417,0.4875291176637691,0.38123437544556715
"frozenset({'22384', '20728'})",frozenset({'22383'}),0.023041225987481113,0.056281027412044035,0.012518886250809411,0.5433255269320844,9.653795460311972,1.0,0.011222102379400885,2.0665025707438835,0.9175554000133321,0.18739903069466882,0.5160906092461196,0.3828804048850259
frozenset({'22383'}),"frozenset({'22384', '20728'})",0.056281027412044035,0.023041225987481113,0.012518886250809411,0.2224352828379674,9.653795460311972,1.0,0.011222102379400885,1.2564340336560509,0.9498736644314356,0.18739903069466882,0.20409669492146987,0.3828804048850259
frozenset({'22384'}),"frozenset({'22383', '20728'})",0.050237427153032595,0.024390243902439025,0.012518886250809411,0.24919441460794844,10.216970998925886,1.0,0.011293583149515934,1.2994172860183537,0.9498412120001019,0.20156385751520417,0.23042427497314716,0.38123437544556715
frozenset({'20728'}),"frozenset({'22383', '22384'})",0.052126052233973666,0.021584286639326572,0.012518886250809411,0.24016563146997932,11.126873706004142,1.0,0.011393782598014815,1.287669726303012,0.9601777728919897,0.20458553791887124,0.22340334670205475,0.4100828157349896
"frozenset({'22382', '20727'})",frozenset({'20726'}),0.022555579538096265,0.04424778761061947,0.01133175048564645,0.5023923444976077,11.354066985645934,1.0,0.010333715992810332,1.9206943498978901,0.9329695000446905,0.20428015564202334,0.4793549530391636,0.37924495273660874
"frozenset({'22382', '20726'})",frozenset({'20727'}),0.021854090222318153,0.05676667386142888,0.01133175048564645,0.5185185185185185,9.134206449795803,1.0,0.010091166473457874,1.9590230619801092,0.9104177667094863,0.16840417000801927,0.4895414865666582,0.3590691451908182
"frozenset({'20727', '20726'})",frozenset({'22382'}),0.0187243686596158,0.053313187999136626,0.01133175048564645,0.6051873198847262,11.351550012250755,1.0,0.010333494699131212,2.3978125822211647,0.9293069903243123,0.18666666666666668,0.5829532268640986,0.4088689635860878
frozenset({'22382'}),"frozenset({'20727', '20726'})",0.053313187999136626,0.0187243686596158,0.01133175048564645,0.21255060728744943,11.351550012250756,1.0,0.010333494699131212,1.24614437501838,0.9632608081992488,0.18666666666666668,0.19752476514990447,0.4088689635860878
frozenset({'20727'}),"frozenset({'22382', '20726'})",0.05676667386142888,0.021854090222318153,0.01133175048564645,0.19961977186311786,9.134206449795803,1.0,0.010091166473457874,1.2221015404823294,0.9441157240928408,0.16840417000801927,0.1817373868906769,0.3590691451908182
frozenset({'20726'}),"frozenset({'22382', '20727'})",0.04424778761061947,0.022555579538096265,0.01133175048564645,0.25609756097560976,11.354066985645934,1.0,0.010333715992810332,1.313941679965182,0.9541446208112875,0.20428015564202334,0.2389312134260793,0.37924495273660874
"frozenset({'22383', '22382'})",frozenset({'20726'}),0.02412044031944744,0.04424778761061947,0.01176343621843298,0.4876957494407159,11.02192393736018,1.0,0.010696160098103447,1.8655949298604941,0.9317458586237771,0.20781696854146806,0.46397796006297126,0.37677470398865065
"frozenset({'22383', '20726'})",frozenset({'22382'}),0.019533779408590544,0.053313187999136626,0.01176343621843298,0.6022099447513812,11.295703133737447,1.0,0.010722028164489129,2.379865457946615,0.9296299475392951,0.19257950530035337,0.5798081792141243,0.41142885901536674
"frozenset({'22382', '20726'})",frozenset({'22383'}),0.021854090222318153,0.056281027412044035,0.01176343621843298,0.5382716049382715,9.563997490619412,1.0,0.010533465567565408,2.0438833363535944,0.9154474824163659,0.17723577235772356,0.5107352840480329,0.3736420344921463
frozenset({'22383'}),"frozenset({'22382', '20726'})",0.056281027412044035,0.021854090222318153,0.01176343621843298,0.20901246404602108,9.563997490619414,1.0,0.010533465567565408,1.2366135562401481,0.948843073575474,0.17723577235772356,0.19133993400457122,0.3736420344921463
frozenset({'22382'}),"frozenset({'22383', '20726'})",0.053313187999136626,0.019533779408590544,0.01176343621843298,0.22064777327935223,11.295703133737447,1.0,0.010722028164489129,1.2580527609666396,0.9628007379610688,0.19257950530035337,0.20512077789834648,0.41142885901536674
frozenset({'20726'}),"frozenset({'22383', '22382'})",0.04424778761061947,0.02412044031944744,0.01176343621843298,0.2658536585365854,11.02192393736018,1.0,0.010696160098103447,1.3292711610266663,0.9513676520557253,0.20781696854146806,0.24770804534144322,0.37677470398865065
"frozenset({'22382', '20726'})",frozenset({'20728'}),0.021854090222318153,0.052126052233973666,0.011385711202244766,0.5209876543209876,9.994765227615469,1.0,0.010246543753790237,1.9788090146661887,0.9200545806744775,0.18189655172413793,0.49464552031632375,0.36970707767809213
"frozenset({'22382', '20728'})",frozenset({'20726'}),0.021098640189941724,0.04424778761061947,0.011385711202244766,0.5396419437340153,12.195907928388745,1.0,0.010452143052247344,2.0761061946902655,0.9377914080618096,0.21100000000000005,0.5183290707587382,0.3984795084523735
"frozenset({'20726', '20728'})",frozenset({'22382'}),0.019533779408590544,0.053313187999136626,0.011385711202244766,0.5828729281767956,10.932997069810098,1.0,0.010344303148300914,2.2695405691676327,0.9266344450907308,0.1852502194907814,0.559382187925922,0.3982178406066164
frozenset({'22382'}),"frozenset({'20726', '20728'})",0.053313187999136626,0.019533779408590544,0.011385711202244766,0.21356275303643726,10.9329970698101,1.0,0.010344303148300914,1.2467189523092825,0.9596983508492122,0.1852502194907814,0.19789460315196783,0.3982178406066164
frozenset({'20726'}),"frozenset({'22382', '20728'})",0.04424778761061947,0.021098640189941724,0.011385711202244766,0.2573170731707317,12.195907928388745,1.0,0.010452143052247344,1.3180609442434283,0.9605055292259084,0.21100000000000005,0.2413097403671242,0.3984795084523735
frozenset({'20728'}),"frozenset({'22382', '20726'})",0.052126052233973666,0.021854090222318153,0.011385711202244766,0.2184265010351967,9.994765227615469,1.0,0.010246543753790237,1.2515085415168752,0.9494380840194842,0.18189655172413793,0.20096430281813124,0.36970707767809213
"frozenset({'22383', '22382'})",frozenset({'20727'}),0.02412044031944744,0.05676667386142888,0.01359810058277574,0.563758389261745,9.93115063669074,1.0,0.012228863413767607,2.1621810091484175,0.9215345524441461,0.20208500400962312,0.5375040314530125,0.4016510577487432
"frozenset({'22383', '20727'})",frozenset({'22382'}),0.025091733218217137,0.053313187999136626,0.01359810058277574,0.5419354838709678,10.165129946454227,1.0,0.012260380292488748,2.066710645917378,0.9248300637573899,0.20982514571190677,0.5161393289498846,0.39849810630795357
"frozenset({'22382', '20727'})",frozenset({'22383'}),0.022555579538096265,0.056281027412044035,0.01359810058277574,0.6028708133971292,10.711794740053305,1.0,0.012328649392497604,2.376352593625094,0.9275667684909157,0.20843672456575682,0.5791870269241008,0.4222407758260814
frozenset({'22383'}),"frozenset({'22382', '20727'})",0.056281027412044035,0.022555579538096265,0.01359810058277574,0.24161073825503354,10.711794740053305,1.0,0.012328649392497604,1.2888426429099438,0.9607149891042623,0.20843672456575682,0.2241100917159259,0.4222407758260814
frozenset({'22382'}),"frozenset({'22383', '20727'})",0.053313187999136626,0.025091733218217137,0.01359810058277574,0.2550607287449393,10.165129946454226,1.0,0.012260380292488748,1.3087083798646761,0.9523999522289536,0.20982514571190677,0.2358878300271885,0.39849810630795357
frozenset({'20727'}),"frozenset({'22383', '22382'})",0.05676667386142888,0.02412044031944744,0.01359810058277574,0.23954372623574144,9.93115063669074,1.0,0.012228863413767607,1.2832816209799265,0.9534297700773672,0.20208500400962312,0.22074782054745704,0.4016510577487432
"frozenset({'22382', '20727'})",frozenset({'20728'}),0.022555579538096265,0.052126052233973666,0.012033239801424563,0.5334928229665072,10.234667696910261,1.0,0.010857506484254209,2.0318528726471747,0.9231142475334342,0.19207579672695954,0.507838380690841,0.38217084212507557
"frozenset({'22382', '20728'})",frozenset({'20727'}),0.021098640189941724,0.05676667386142888,0.012033239801424563,0.5703324808184143,10.046959633580657,1.0,0.010835540174842506,2.1952632769058407,0.9198755241391363,0.18278688524590164,0.5444737719981038,0.39115483356510067
"frozenset({'20727', '20728'})",frozenset({'22382'}),0.022717461687891214,0.053313187999136626,0.012033239801424563,0.5296912114014252,9.935463086731996,1.0,0.010822099495594836,2.0129047871331487,0.9202563266433973,0.18802698145025296,0.5032055135482907,0.37769985671285833
frozenset({'22382'}),"frozenset({'20727', '20728'})",0.053313187999136626,0.022717461687891214,0.012033239801424563,0.22570850202429152,9.935463086731996,1.0,0.010822099495594836,1.2621635919638738,0.9499978529319748,0.18802698145025296,0.2077096769650583,0.37769985671285833
frozenset({'20727'}),"frozenset({'22382', '20728'})",0.05676667386142888,0.021098640189941724,0.012033239801424563,0.21197718631178705,10.046959633580657,1.0,0.010835540174842506,1.2422246447770584,0.9546602908128188,0.18278688524590164,0.19499262536409445,0.39115483356510067
frozenset({'20728'}),"frozenset({'22382', '20727'})",0.052126052233973666,0.022555579538096265,0.012033239801424563,0.2308488612836439,10.234667696910261,1.0,0.010857506484254209,1.2708093003582759,0.9519123010258812,0.19207579672695954,0.2130998728778011,0.38217084212507557
"frozenset({'22383', '22382'})",frozenset({'20728'}),0.02412044031944744,0.052126052233973666,0.012896611266997626,0.534675615212528,10.257358696810114,1.0,0.011639307934999664,2.0370175704394895,0.9248159840270782,0.2035775127768313,0.5090862177569493,0.3910438117470508
"frozenset({'22383', '20728'})",frozenset({'22382'}),0.024390243902439025,0.053313187999136626,0.012896611266997626,0.5287610619469026,9.918016194331985,1.0,0.011596289608482099,2.0089316386121605,0.9216527196652721,0.1990008326394671,0.5022229822161423,0.3853319479774999
"frozenset({'22382', '20728'})",frozenset({'22383'}),0.021098640189941724,0.056281027412044035,0.012896611266997626,0.6112531969309463,10.86073273779894,1.0,0.011709158120110662,2.427592883433492,0.92749404421294,0.19999999999999998,0.5880693147420833,0.4201999445824434
frozenset({'22383'}),"frozenset({'22382', '20728'})",0.056281027412044035,0.021098640189941724,0.012896611266997626,0.22914669223394055,10.86073273779894,1.0,0.011709158120110662,1.2698931819426502,0.9620715567537849,0.19999999999999998,0.2125321922980754,0.4201999445824434
frozenset({'22382'}),"frozenset({'22383', '20728'})",0.053313187999136626,0.024390243902439025,0.012896611266997626,0.24190283400809717,9.918016194331983,1.0,0.011596289608482099,1.28691914422482,0.9498108282916163,0.1990008326394671,0.22295040485829962,0.3853319479774999
frozenset({'20728'}),"frozenset({'22383', '22382'})",0.052126052233973666,0.02412044031944744,0.012896611266997626,0.2474120082815735,10.257358696810114,1.0,0.011639307934999664,1.2966982870033201,0.9521403319554655,0.2035775127768313,0.22881057989903902,0.3910438117470508
"frozenset({'22383', '20727'})",frozenset({'20726'}),0.025091733218217137,0.04424778761061947,0.011277789769048132,0.44946236559139785,10.157849462365592,1.0,0.010167536086826134,1.7360342920353984,0.9247577398640838,0.1942379182156134,0.4239745121465551,0.35217020718594283
